Dataset,Module,Feature.X,Feature.Y,Spearman rho,Spearman p-value,Spearman FDR
"ESRD (Wang, 2020)",module1,P__PWY.7953,T__Flavonifractor_plautii,-0.2645961328837608,5.513680356727946e-6,2.649823597600477e-5
"ESRD (Wang, 2020)",module1,P__PWY.7953,T__Gordonibacter_pamelaeae,0.04813989765348983,0.416531404164465,0.5154038776136074
"ESRD (Wang, 2020)",module1,P__PWY.7953,T__Lachnospira_pectinoschiza,0.19481248452017455,9.073800273644572e-4,0.002656827380894902
"ESRD (Wang, 2020)",module1,P__PWY.7953,T__Megamonas_funiformis,0.2435622343565624,3.0302107836721603e-5,1.232646458072354e-4
"ESRD (Wang, 2020)",module1,P__PWY.7953,T__Megamonas_hypermegale,0.2128138323588869,2.820580709950171e-4,9.312004140965928e-4
"ESRD (Wang, 2020)",module1,P__PWY.7953,T__Prevotella_copri,0.3043551489945839,1.4492962341350335e-7,8.898913265120233e-7
"ESRD (Wang, 2020)",module1,P__PWY.7953,T__Roseburia_faecis,0.2711506802246292,3.144464594040386e-6,1.5437694709534482e-5
"ESRD (Wang, 2020)",module1,P__PWY.7953,T__Roseburia_intestinalis,0.057324416955122026,0.33319671980459753,0.43323180805643446
"ESRD (Wang, 2020)",module1,P__PWY.7953,T__Ruminococcus_callidus,0.1387298188305052,0.018705107025590806,0.03811291037951329
"ESRD (Wang, 2020)",module1,P__PWY.7953,T__Ruthenibacterium_lactatiformans,-0.1033101954413856,0.080598210486865,0.13411448026959713
"ESRD (Wang, 2020)",module1,P__PWY.7953,T__Turicimonas_muris,0.1313088918119244,0.026118482349525962,0.05088506090152939
"ESRD (Wang, 2020)",module1,P__PWY.8004,M__....Menthone,0.14289318405172063,0.015408008025162179,0.03211456975268066
"ESRD (Wang, 2020)",module1,P__PWY.8004,M__1.3.Cyclohexadiene..5..1.5.dimethyl.4.hexenyl..2.methyl....S..R..S....,0.14106320508759534,0.01678872477403215,0.03457930835013131
"ESRD (Wang, 2020)",module1,P__PWY.8004,M__1.7.Di.3.ethylphenyl..2.2.4.4.6.6.hexamethyl.1.3.5.7.tetraoxa.2.4.6.trisilaheptane,-0.1042346880761515,0.07790953398409206,0.1300204530518401
"ESRD (Wang, 2020)",module1,P__PWY.8004,M__2.Heptanone..5.methyl.,0.0996097398536423,0.09211928274981318,0.15032072070492436
"ESRD (Wang, 2020)",module1,P__PWY.8004,M__2.Oxohexane,0.19058634454975917,0.0011768353956453925,0.0033636524859224646
"ESRD (Wang, 2020)",module1,P__PWY.8004,M__Benzaldehyde..3.chloro.5.methoxy.4...4.methylphenyl.methoxy..,0.1824491565345224,0.0019125558243930918,0.005174349368132379
"ESRD (Wang, 2020)",module1,P__PWY.8004,M__Benzene..1.ethyl.4.methyl.,-0.12231315432534945,0.038372366823171467,0.07077915111189036
"ESRD (Wang, 2020)",module1,P__PWY.8004,M__Butanoic.acid..butyl.ester,-0.13380471154861398,0.02338370222010777,0.04627982072754605
"ESRD (Wang, 2020)",module1,P__PWY.8004,M__Ethanol..1..2.butoxyethoxy..,-0.07913529559871023,0.181260619279223,0.26412867987919103
"ESRD (Wang, 2020)",module1,P__PWY.8004,M__Oxime...methoxy.phenyl._,0.08624505575725087,0.1449992780132341,0.22094204368839282
"ESRD (Wang, 2020)",module1,P__PWY.8004,M__Pentadecanal,-0.17990241465851223,0.002217518803172336,0.005901294198161894
"ESRD (Wang, 2020)",module1,P__PWY.8004,M__Pentanal..2.4.dimethyl.,0.232223569113813,7.145966497512646e-5,2.6686084723498047e-4
"ESRD (Wang, 2020)",module1,P__PWY.8004,M__Propionic.acid,-0.16077316991951138,0.0063418486962907306,0.014817160338615677
"ESRD (Wang, 2020)",module1,P__PWY.8004,M__Quinoline,0.03051318600099088,0.60669970611493,0.6913310875432189
"ESRD (Wang, 2020)",module1,P__PWY.8004,P__PWY.5484,0.7042946890507866,0,0
"ESRD (Wang, 2020)",module1,P__PWY.8004,P__PWY.5676,0.32046155064447746,2.8179609756762147e-8,2.0282524084513534e-7
"ESRD (Wang, 2020)",module1,P__PWY.8004,P__PWY.5686_Cluster281,-0.5520653127360444,0,0
"ESRD (Wang, 2020)",module1,P__PWY.8004,P__PWY.6385,-0.518942439674147,0,0
"ESRD (Wang, 2020)",module1,P__PWY.8004,P__PWY.6897,-0.3892240889192109,8.110845328701544e-12,9.673563172137233e-11
"ESRD (Wang, 2020)",module1,P__PWY.8004,P__PWY.6901,0.6303884124006075,0,0
"ESRD (Wang, 2020)",module1,P__PWY.8004,P__PWY.7237,-0.3317321188276658,8.447562871438663e-9,6.705069066598353e-8
"ESRD (Wang, 2020)",module1,P__PWY.8004,P__PWY.7953,-0.5525044061629427,0,0
"ESRD (Wang, 2020)",module1,P__PWY.8004,T__Coprococcus_eutactus,-0.17467374732263283,0.002986677281128447,0.007722645682645406
"ESRD (Wang, 2020)",module1,P__PWY.8004,T__Eggerthella_lenta,0.22593023440004972,1.1300041425266194e-4,4.0158337545641797e-4
"ESRD (Wang, 2020)",module1,P__PWY.8004,T__Eubacterium_ramulus,-0.22178739940345324,1.5173975308790943e-4,5.285369381257763e-4
"ESRD (Wang, 2020)",module1,P__PWY.8004,T__Flavonifractor_plautii,0.20020059125876816,6.462719736286537e-4,0.0019577228137314805
"ESRD (Wang, 2020)",module1,P__PWY.8004,T__Gordonibacter_pamelaeae,0.1600180756813421,0.006596140129484951,0.015285866953170617
"ESRD (Wang, 2020)",module1,P__PWY.8004,T__Lachnospira_pectinoschiza,-0.15666943418686027,0.007837177281476482,0.01778600111218286
"ESRD (Wang, 2020)",module1,P__PWY.8004,T__Megamonas_funiformis,-0.23884909949719707,4.3506318776698194e-5,1.7028761885449912e-4
"ESRD (Wang, 2020)",module1,P__PWY.8004,T__Megamonas_hypermegale,-0.24087020114350982,3.7288881253871864e-5,1.48244452873159e-4
"ESRD (Wang, 2020)",module1,P__PWY.8004,T__Prevotella_copri,-0.24004015013966346,3.973330592410562e-5,1.5713970641512606e-4
"ESRD (Wang, 2020)",module1,P__PWY.8004,T__Roseburia_faecis,-0.2767334004851828,1.9263275028436055e-6,9.795031364905656e-6
"ESRD (Wang, 2020)",module1,P__PWY.8004,T__Roseburia_intestinalis,-0.16150515931137688,0.006103752294524201,0.01434917206081128
"ESRD (Wang, 2020)",module1,P__PWY.8004,T__Ruminococcus_callidus,-0.16550126043154073,0.004939650267268281,0.01198351790078503
"ESRD (Wang, 2020)",module1,P__PWY.8004,T__Ruthenibacterium_lactatiformans,0.2098967727898722,3.43169194558568e-4,0.001115177496725275
"ESRD (Wang, 2020)",module1,P__PWY.8004,T__Turicimonas_muris,-0.10256642249822633,0.0828152960663906,0.13740221736288258
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,M__....Menthone,-0.1576990896893022,0.007435079209337392,0.01695406450337395
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,M__1.3.Cyclohexadiene..5..1.5.dimethyl.4.hexenyl..2.methyl....S..R..S....,-0.09524312492034538,0.10736697330107914,0.17091681703693798
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,M__1.7.Di.3.ethylphenyl..2.2.4.4.6.6.hexamethyl.1.3.5.7.tetraoxa.2.4.6.trisilaheptane,0.1811452870634444,0.0020635454191149094,0.00553681562396203
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,M__2.Heptanone..5.methyl.,-0.1251213713274986,0.03410965975051572,0.0639521028079628
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,M__2.Oxohexane,-0.12226957807133189,0.03844190997533348,0.07085005738172302
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,M__Benzaldehyde..3.chloro.5.methoxy.4...4.methylphenyl.methoxy..,-0.10946612644943206,0.06403305831540607,0.11000551043928734
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,M__Benzene..1.ethyl.4.methyl.,0.1460408685936177,0.013264641254503218,0.028372631716205004
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,M__Butanoic.acid..butyl.ester,0.18332644347821286,0.0018167192490659012,0.004945115510468284
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,M__Ethanol..1..2.butoxyethoxy..,0.16020110810494997,0.006533677161616014,0.015187465892001307
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,M__Oxime...methoxy.phenyl._,-0.08081279717530594,0.1721541095030954,0.25345209872022845
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,M__Pentadecanal,0.24909398617272827,1.9636600563810447e-5,8.361154408291626e-5
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,M__Pentanal..2.4.dimethyl.,-0.16083860095944422,0.006320232321890051,0.01478351468704433
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,M__Propionic.acid,0.12087612023894181,0.040722572406140856,0.07463074814254937
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,M__Quinoline,-0.11002181712348234,0.06268656073989032,0.10834596765210179
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,P__PWY.5484,-0.09543211616481934,0.10666824204580871,0.1702804873022791
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,P__PWY.5676,-0.20259790888487064,5.541302773772738e-4,0.0017058226646830131
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,P__PWY.5686_Cluster281,0.296472962856412,3.118627671661045e-7,1.807693088051873e-6
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,P__PWY.6385,0.31800033494617497,3.6422272309266646e-8,2.5847332187074583e-7
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,P__PWY.6897,0.13257876838090193,0.024694468480258802,0.04853666885075889
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,P__PWY.6901,-0.2908180345376185,5.329410752707986e-7,2.9902457376031505e-6
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,P__PWY.7237,0.15305932000497502,0.009404387395824498,0.020982560712721064
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,P__PWY.7953,0.32404875996055227,1.9307288878778195e-8,1.461196148367333e-7
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,P__PWY.8004,-0.17467374732263283,0.002986677281128447,0.007722645682645406
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,T__Eggerthella_lenta,-0.3603192630107107,3.1726621330108173e-10,3.049503940505756e-9
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,T__Eubacterium_ramulus,0.2890454542149463,6.28920686640555e-7,3.4858426378763607e-6
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,T__Flavonifractor_plautii,-0.39368582077097436,4.4568793100552284e-12,5.643359567253124e-11
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,T__Gordonibacter_pamelaeae,-0.05275415679566088,0.3732339689328854,0.47445702077517465
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,T__Lachnospira_pectinoschiza,0.21212409651587197,2.9551563121210656e-4,9.700255508494265e-4
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,T__Megamonas_funiformis,0.03659857215604196,0.5368916637667314,0.62314384820244
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,T__Megamonas_hypermegale,0.06509073589427516,0.2717416700762205,0.36737538542055215
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,T__Prevotella_copri,0.30108321742725924,1.997593579439183e-7,1.1918425342240426e-6
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,T__Roseburia_faecis,0.21952704669083647,1.7780865068983687e-4,6.063594405261204e-4
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,T__Roseburia_intestinalis,0.1366455681299532,0.020575072678143957,0.04133158338695938
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,T__Ruminococcus_callidus,0.26560432419792107,5.062246755560551e-6,2.4483647790163347e-5
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,T__Ruthenibacterium_lactatiformans,-0.23168466314861041,7.435653137033427e-5,2.770238433914798e-4
"ESRD (Wang, 2020)",module1,T__Coprococcus_eutactus,T__Turicimonas_muris,0.07281188852963288,0.2187865044102848,0.30822242241597325
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,M__....Menthone,0.24772763457121227,2.187818726806512e-5,9.178362909144076e-5
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,M__1.3.Cyclohexadiene..5..1.5.dimethyl.4.hexenyl..2.methyl....S..R..S....,0.20646729923340862,4.30700846946408e-4,0.0013703024152848008
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,M__1.7.Di.3.ethylphenyl..2.2.4.4.6.6.hexamethyl.1.3.5.7.tetraoxa.2.4.6.trisilaheptane,-0.2530887753677766,1.4264882769232656e-5,6.225172978603829e-5
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,M__2.Heptanone..5.methyl.,0.21010820096461716,3.3835588905972713e-4,0.0011011067361115122
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,M__2.Oxohexane,0.2415386350750032,3.5424362281766264e-5,1.4132521414687136e-4
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,M__Benzaldehyde..3.chloro.5.methoxy.4...4.methylphenyl.methoxy..,0.19973240579871027,6.658446034464305e-4,0.002011663138794388
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,M__Benzene..1.ethyl.4.methyl.,-0.2742051417329411,2.408195563186055e-6,1.2163790449973024e-5
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,M__Butanoic.acid..butyl.ester,-0.25916295678106466,8.685162103505562e-6,4.005020095503172e-5
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,M__Ethanol..1..2.butoxyethoxy..,-0.21457264301624557,2.5028270224902727e-4,8.396818788266334e-4
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,M__Oxime...methoxy.phenyl._,0.17538157339409285,0.002870021299699932,0.007454855781888763
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,M__Pentadecanal,-0.31067766462186325,7.709192972882306e-8,5.11998297149443e-7
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,M__Pentanal..2.4.dimethyl.,0.257547374906336,9.92245503605993e-6,4.5206705144289036e-5
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,M__Propionic.acid,-0.26026160326034165,7.92912588343242e-6,3.6712497484672865e-5
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,M__Quinoline,0.21140955724515728,3.1008628760575974e-4,0.0010149088551234494
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,P__PWY.5484,0.09816361838436,0.0969646710258627,0.15676758026750548
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,P__PWY.5676,0.29731253494309356,2.877292293312905e-7,1.6892968670532983e-6
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,P__PWY.5686_Cluster281,-0.17566379217755568,0.0028246744668956048,0.0073593864455447485
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,P__PWY.6385,-0.180836956466683,0.002100805109530146,0.005610356435533028
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,P__PWY.6897,-0.10876904971610885,0.06575564830082081,0.11237161802645898
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,P__PWY.6901,0.22908417536807352,8.995572051517797e-5,3.2423913185692315e-4
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,P__PWY.7237,-0.1994428185326318,6.782238082823078e-4,0.0020436426392421918
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,P__PWY.7953,-0.1904793892312783,0.0011845228171756261,0.0033770263490177253
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,P__PWY.8004,0.22593023440004972,1.1300041425266194e-4,4.0158337545641797e-4
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,T__Coprococcus_eutactus,-0.3603192630107107,3.1726621330108173e-10,3.049503940505756e-9
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,T__Eubacterium_ramulus,-0.20806558087379967,3.8760442076135604e-4,0.0012488866626511586
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,T__Flavonifractor_plautii,0.4961926710847649,0,0
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,T__Gordonibacter_pamelaeae,0.6136639857213845,0,0
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,T__Lachnospira_pectinoschiza,-0.2973357958780606,2.870868263116222e-7,1.6892968670532983e-6
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,T__Megamonas_funiformis,-0.23503491265121543,5.7992270177997796e-5,2.2017731910913165e-4
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,T__Megamonas_hypermegale,-0.2299499039870985,8.4449778847695e-5,3.102848326049181e-4
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,T__Prevotella_copri,-0.39366504708994465,4.46931380793103e-12,5.643359567253124e-11
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,T__Roseburia_faecis,-0.2562814994207748,1.10071068841755e-5,4.935864071289722e-5
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,T__Roseburia_intestinalis,-0.2140320978743212,2.5967402077786694e-4,8.660869975578051e-4
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,T__Ruminococcus_callidus,-0.1874926061184737,0.001418757590606834,0.003955850417873155
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,T__Ruthenibacterium_lactatiformans,0.44741561756909826,1.5543122344752192e-15,2.6227579778774438e-14
"ESRD (Wang, 2020)",module1,T__Eggerthella_lenta,T__Turicimonas_muris,-0.090056556674740093,0.12798628829249625,0.1980657369091756
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,M__....Menthone,-0.09466608077664392,0.1095227303964994,0.17374149014152204
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,M__1.3.Cyclohexadiene..5..1.5.dimethyl.4.hexenyl..2.methyl....S..R..S....,-0.09397248482133579,0.11215878788712974,0.17730584233648963
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,M__1.7.Di.3.ethylphenyl..2.2.4.4.6.6.hexamethyl.1.3.5.7.tetraoxa.2.4.6.trisilaheptane,0.2460265334570753,2.5008218751843003e-5,1.0301758104285416e-4
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,M__2.Butanone..3.methyl.,0.02845488476057565,0.6311920027767763,0.7118095952106418
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,M__2.Heptanone..5.methyl.,-0.010889690909287578,0.8542618342853556,0.8957011884958109
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,M__2.Oxohexane,-0.07393477636105783,0.21174625397625246,0.29978742483399823
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,M__Benzaldehyde..3.chloro.5.methoxy.4...4.methylphenyl.methoxy..,-0.17163283254729314,0.0035383705459179904,0.008956009004001314
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,M__Benzene..1.ethyl.4.methyl.,0.05261666320070674,0.37448264389474906,0.4755136358931094
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,M__Butanoic.acid..butyl.ester,0.2898569533395829,5.830860800859483e-7,3.2555639471465447e-6
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,M__Ethanol..1..2.butoxyethoxy..,0.05686210596132352,0.3371166187254997,0.43708119377159266
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,M__Oxime...methoxy.phenyl._,-0.011922661828833968,0.8406138410946329,0.8857161563430036
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,M__Pentadecanal,0.1868968922396825,0.00147027864680771,0.0040845058017414185
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,M__Pentanal..2.4.dimethyl.,-0.2207249968868547,1.635116994957997e-4,5.62658083763492e-4
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,M__Propionic.acid,0.17347999083307808,0.003193202283356733,0.008200805864133753
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,M__Quinoline,-0.05695977719047881,0.336286024596427,0.43650117608584654
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,P__PWY.5484,-0.24349385337092577,3.0463123540158676e-5,1.2369874407215948e-4
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,P__PWY.5676,-0.1377995187678993,0.019520660169426662,0.03945702206384555
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,P__PWY.5686_Cluster281,0.26211858471609045,6.791534288508316e-6,3.1768203509695984e-5
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,P__PWY.6385,0.273839913584559,2.4866734884554376e-6,1.253239426261391e-5
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,P__PWY.6897,0.062376493331125875,0.2922773103198175,0.3893612356190318
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,P__PWY.6901,-0.3067848098635563,1.1391180443354187e-7,7.289075575831697e-7
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,P__PWY.7237,0.1700134843968443,0.003868373613067355,0.009651867569077148
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,P__PWY.7953,0.3054322586822138,1.302892154164681e-7,8.205014877750273e-7
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,P__PWY.8004,-0.22178739940345324,1.5173975308790943e-4,5.285369381257763e-4
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,T__Coprococcus_eutactus,0.2890454542149463,6.28920686640555e-7,3.4858426378763607e-6
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,T__Eggerthella_lenta,-0.20806558087379967,3.8760442076135604e-4,0.0012488866626511586
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,T__Flavonifractor_plautii,-0.5361931977685243,0,0
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,T__Gordonibacter_pamelaeae,0.02995953715688959,0.6132461692482392,0.6967455229663285
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,T__Lachnospira_pectinoschiza,0.3212123757936747,2.604601689881747e-8,1.9078079259005208e-7
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,T__Megamonas_funiformis,0.1810522082896141,0.0020747293221903274,0.005560274583470077
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,T__Megamonas_hypermegale,0.08290073835126811,0.16130063674656858,0.24031579496970779
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,T__Prevotella_copri,0.2134384281160454,2.703664584517984e-4,8.964989699464291e-4
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,T__Roseburia_faecis,0.30248075843816896,1.742592679043753e-7,1.058566966096445e-6
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,T__Roseburia_intestinalis,0.2390876916303914,4.27244283076611e-5,1.6751505625619965e-4
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,T__Ruminococcus_callidus,0.18393164396506503,0.0017531869058742267,0.004794429497696865
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,T__Ruthenibacterium_lactatiformans,-0.31362451239378425,5.7150112198200986e-8,3.897842981661732e-7
"ESRD (Wang, 2020)",module1,T__Eubacterium_ramulus,T__Turicimonas_muris,0.14831915323104006,0.011881340281103103,0.025630391250334155
"ESRD (Wang, 2020)",module1,T__Flavonifractor_plautii,M__....Menthone,0.22411772422339715,1.2864120675848412e-4,4.5292839102909865e-4
"ESRD (Wang, 2020)",module1,T__Flavonifractor_plautii,M__1.3.Cyclohexadiene..5..1.5.dimethyl.4.hexenyl..2.methyl....S..R..S....,0.16283194289854921,0.005692517283939935,0.013479786250327622
